taxon_id,output_column,value,previous_value,value_origin,value_origin_zh,source_id_used,candidate_ids_used,review_decision_ids_used
Acuticosta_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,oviposition_mode__soft_chorion,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Rhyacodrilus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Rhyacodrilus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Rhyacodrilus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Rhyacodrilus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Rhyacodrilus_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Rhyacodrilus_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,respiration__gill,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Rhyacodrilus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Rhyacodrilus_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Rhyacodrilus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Rhyacodrilus_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Rhyacodrilus_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Rhyacodrilus_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Rhyacodrilus_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Rhyacodrilus_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cipangopaludina_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,shape_S1_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,shape_S2_non_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,armour_AR1_none,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,armour_AR3_strong,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__scraper_grazer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,respiration__integument,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Cipangopaludina_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Cipangopaludina_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Cipangopaludina_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Cipangopaludina_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Cipangopaludina_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,life_span_bin__gt_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,voltinism__multivoltine_gt_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Cipangopaludina_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Cipangopaludina_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Cipangopaludina_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Cipangopaludina_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Cipangopaludina_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
